2015-05-05;1640.68
2015-05-04;1644.3
2015-04-30;1642.97
2015-04-29;1691.04
2015-04-28;1715.9
2015-04-27;1720.02
2015-04-24;1700.23
2015-04-23;1716.89
2015-04-22;1713.48
2015-04-21;1697.5
2015-04-20;1678.39
2015-04-17;1690.08
2015-04-16;1710.83
2015-04-15;1714.62
2015-04-14;1709.01
2015-04-13;1701.08
2015-04-10;1699.98
2015-04-09;1695.94
2015-04-08;1701.58
2015-04-07;1700.63
2015-04-02;1675.57
2015-04-01;1677.66
2015-03-31;1689.22
2015-03-30;1687.17
2015-03-27;1681.62
2015-03-26;1675.94
2015-03-25;1705.56
2015-03-24;1704.05
2015-03-23;1708.57
2015-03-20;1710.92
2015-03-19;1719.44
2015-03-18;1710.17
2015-03-17;1691.64
2015-03-16;1690.27
2015-03-13;1669.74
2015-03-12;1666.78
2015-03-11;1667.91
2015-03-10;1661.78
2015-03-09;1666.05
2015-03-06;1675.29
2015-03-05;1678.54
2015-03-04;1667.19
2015-03-03;1694.29
2015-03-02;1701.07
2015-02-27;1695.37
2015-02-26;1686.05
2015-02-25;1685.67
2015-02-24;1685.65
2015-02-23;1679.49
2015-02-20;1665.07
2015-02-19;1662.24
2015-02-18;1652.38
2015-02-17;1639.08
2015-02-16;1644.29
2015-02-13;1643.85
2015-02-12;1631.27
2015-02-11;1604.97
2015-02-10;1605.94
2015-02-09;1593.18
2015-02-06;1601.12
2015-02-05;1588.32
2015-02-04;1596.27
2015-02-03;1594.63
2015-02-02;1579.02
2015-01-30;1582.1
2015-01-29;1570.84
2015-01-28;1562.54
2015-01-27;1554.66
2015-01-26;1554.7
2015-01-23;1540.91
2015-01-22;1526.46
2015-01-21;1501.22
2015-01-20;1498.27
2015-01-19;1479.81
2015-01-16;1470.47
2015-01-15;1458
2015-01-14;1459.68
2015-01-13;1468.85
2015-01-12;1460.11
2015-01-09;1460.99
2015-01-08;1458.17
2015-01-07;1441.31
2015-01-05;1467.69
2015-01-02;1472.61
2014-12-30;1476.33
2014-12-29;1479.37
2014-12-23;1472
